,0
6671,"grated cheese,herb & pepper,mineral water,salmon,chicken,cookies,protein bar,fresh bread,zucchini"
6672,shrimp
6673,"milk,shallot,cottage cheese,tomato juice,green tea"
6674,"turkey,spinach,french fries"
6675,"mineral water,body spray"
6676,"pickles,parmesan cheese,spaghetti,soup,energy bar,eggs,cake,brownies,energy drink"
6677,"pepper,spaghetti,black tea,french wine,yogurt cake"
6678,"milk,yogurt cake"
6679,"soup,melons,salad"
6680,"herb & pepper,ground beef,pepper,tomato sauce,mineral water,chutney,eggs,oil,oatmeal,chocolate,brownies"
6681,champagne
6682,"burgers,mineral water,soup,escalope"
6683,"shrimp,olive oil,whole wheat rice,chocolate,tomato juice"
6684,"chocolate,grated cheese,tomato sauce,spaghetti,eggplant,champagne,fresh bread,low fat yogurt"
6685,"spaghetti,meatballs,chocolate,escalope"
6686,muffins
6687,"frozen vegetables,mineral water,hot dogs,cauliflower"
6688,"tomatoes,chocolate,black tea,honey,champagne"
6689,"parmesan cheese,whole wheat rice"
6690,"whole wheat pasta,mineral water"
6691,chocolate
6692,"grated cheese,frozen vegetables,fromage blanc,chocolate,french fries,escalope"
6693,"burgers,eggs"
6694,eggs
6695,"mineral water,muffins,french fries"
6696,"herb & pepper,shrimp,parmesan cheese,whole wheat pasta,meatballs,milk,almonds,eggs"
6697,"herb & pepper,black tea,strawberries"
6698,"spaghetti,chocolate"
6699,"whole wheat pasta,mineral water,olive oil,cake,french fries,strawberries,pancakes,light mayo"
6700,"burgers,fromage blanc,honey"
6701,"shrimp,spaghetti,butter,pancakes,honey,carrots"
6702,"mineral water,soup,milk,olive oil,cooking oil"
6703,shrimp
6704,"chocolate,cottage cheese"
6705,"whole wheat pasta,salmon,vegetables mix"
6706,"spaghetti,chocolate,energy bar,french fries,candy bars,green tea"
6707,"turkey,ground beef,meatballs,eggplant,escalope"
6708,"ham,red wine,pepper,spaghetti,flax seed,whole wheat rice"
6709,"milk,oil,carrots,frozen smoothie,hot dogs,tomato juice"
6710,cookies
6711,"mineral water,milk,chicken,vegetables mix,green tea"
6712,"burgers,spaghetti"
6713,"turkey,spaghetti"
6714,"turkey,shrimp,spaghetti,mineral water,milk,soda,burger sauce,asparagus"
6715,"burgers,shrimp,frozen vegetables,ground beef,meatballs,whole wheat rice,barbecue sauce,sparkling water,green tea"
6716,"shrimp,ground beef,spaghetti,avocado,cake,pancakes,white wine,toothpaste"
6717,"vegetables mix,french fries,fresh bread"
6718,"burgers,shrimp,mineral water,almonds,vegetables mix,honey,strawberries,candy bars"
6719,"mineral water,whole wheat rice,zucchini"
6720,"fresh tuna,mineral water,almonds,cider,whole wheat rice,carrots,escalope,green tea"
6721,magazines
6722,chocolate
6723,mushroom cream sauce
6724,"red wine,ground beef,spaghetti,avocado,eggs"
6725,"chocolate,french fries"
6726,"soup,olive oil"
6727,"turkey,eggs,ketchup,french fries"
6728,grated cheese
6729,eggs
6730,french fries
6731,"mineral water,eggs"
6732,whole wheat pasta
6733,fresh tuna
6734,"eggs,pasta"
6735,"eggs,cookies"
6736,"pepper,mineral water,milk,eggs,whole wheat rice,frozen smoothie"
6737,"mineral water,milk,pancakes,extra dark chocolate,low fat yogurt"
6738,"milk,flax seed,almonds,eggs,cooking oil,chocolate,french fries,magazines"
6739,eggs
6740,mineral water
6741,eggs
6742,"eggs,escalope"
6743,"tomatoes,whole wheat pasta,spaghetti,chocolate,milk,french fries,pancakes,mayonnaise"
6744,"turkey,olive oil,chicken,frozen smoothie,fresh bread,low fat yogurt"
6745,"turkey,parmesan cheese,spaghetti,french wine,salmon,eggs,champagne,low fat yogurt"
6746,"pepper,spaghetti,blueberries,escalope,shallot,low fat yogurt"
6747,"herb & pepper,tomatoes,spaghetti,mineral water,salmon,eggs"
6748,"burgers,shrimp,whole wheat pasta,olive oil,eggs,cookies,energy drink,fresh bread"
6749,"spaghetti,black tea,french fries,escalope"
6750,"chocolate,frozen vegetables,whole wheat pasta,mineral water,olive oil,energy bar,chicken,white wine"
6751,"frozen vegetables,tomatoes,mineral water,eggs,green tea,tomato juice"
6752,"frozen vegetables,ground beef,chocolate,rice,french fries,fresh bread"
6753,"tomatoes,butter,chutney,green tea"
6754,"milk,french fries"
6755,"frozen vegetables,ground beef,mineral water,chocolate,soup,milk,green tea"
6756,"french fries,cookies"
6757,"eggs,french fries"
6758,flax seed
6759,"pancakes,cake,cooking oil"
6760,toothpaste
6761,"meatballs,whole wheat rice,cake"
6762,"mineral water,soup,gums"
6763,"herb & pepper,tomato sauce,mineral water,carrots,cereals"
6764,"ham,herb & pepper,whole wheat pasta,spaghetti,soup,milk,olive oil,butter,whole wheat rice"
6765,"shrimp,mineral water,pancakes"
6766,"butter,chicken,french fries"
6767,"whole wheat pasta,mineral water,light cream,extra dark chocolate,clothes accessories,pancakes"
6768,eggs
6769,"mineral water,meatballs,milk,energy bar,chocolate,french fries,low fat yogurt"
6770,"grated cheese,mineral water"
6771,toothpaste
6772,"grated cheese,spaghetti,olive oil,eggs,whole wheat rice,cake,chicken,white wine"
6773,"bug spray,protein bar"
6774,"shrimp,frozen vegetables,mineral water,vegetables mix,eggs,whole wheat rice"
6775,"spaghetti,mineral water,salmon"
6776,cake
6777,brownies
6778,"soup,eggs,cake"
6779,"mineral water,eggs,oil,protein bar,green tea"
6780,"burgers,ground beef,spaghetti,salmon,eggs,honey,extra dark chocolate,escalope,protein bar"
6781,"french fries,frozen smoothie,cottage cheese"
6782,"muffins,whole wheat rice,cake,fresh bread"
6783,"frozen vegetables,mineral water,meatballs,whole wheat rice,chocolate"
6784,"fresh tuna,tomatoes,ground beef,spaghetti,mineral water,olive oil,french wine,pancakes,cooking oil"
6785,"ham,frozen vegetables,eggs,mint green tea,french fries,pancakes,low fat yogurt"
6786,"whole wheat pasta,milk,pancakes,eggs"
6787,"spaghetti,mineral water,eggs,cottage cheese,zucchini"
6788,"herb & pepper,honey"
6789,escalope
6790,"chocolate,cake,cereals,cookies,tomato juice,green tea"
6791,"mineral water,eggs,honey,protein bar"
6792,"shrimp,mineral water"
6793,"turkey,frozen vegetables,mineral water"
6794,tomato juice
6795,green tea
6796,"herb & pepper,cooking oil"
6797,cookies
6798,"turkey,grated cheese,avocado,butter,cooking oil,fresh bread"
6799,"turkey,herb & pepper,whole wheat pasta,spaghetti,mineral water"
6800,"mineral water,energy drink"
6801,"herb & pepper,spaghetti,eggs,cake,protein bar"
6802,cookies
6803,cookies
6804,"mineral water,cake,low fat yogurt"
6805,"mineral water,mint green tea,escalope"
6806,"fresh tuna,olive oil,salmon,eggs,melons"
6807,"turkey,parmesan cheese,milk,green tea,chocolate"
6808,"ground beef,spaghetti,mineral water,meatballs,vegetables mix"
6809,tomato juice
6810,"red wine,yams,mineral water,olive oil,eggs,chocolate,hot dogs,strawberries"
6811,"burgers,mushroom cream sauce,low fat yogurt"
6812,"ham,mineral water,soup,almonds,light cream,chicken,chocolate,french fries,cookies"
6813,"frozen vegetables,mineral water,energy bar,fromage blanc,cake,brownies,energy drink"
6814,"ground beef,pepper,spaghetti,mineral water,green grapes,green tea,escalope"
6815,"tomatoes,green tea"
6816,milk
6817,"ground beef,mineral water,soup,milk"
6818,cookies
6819,"grated cheese,spaghetti,mineral water,cereals"
6820,"ground beef,milk,whole wheat rice,green tea"
6821,"burgers,yams,butter,cake,chili,chocolate"
6822,pancakes
6823,"shrimp,mineral water,black tea,almonds,chicken,eggplant"
6824,"chocolate,cake"
6825,"mineral water,chocolate,escalope"
6826,yams
6827,"mineral water,avocado"
6828,"herb & pepper,chicken,cookies"
6829,"fresh tuna,frozen vegetables"
6830,low fat yogurt
6831,"turkey,fromage blanc,pancakes,honey,whole wheat rice,ketchup,french fries,tomato juice"
6832,"mineral water,gums,green tea,cookies"
6833,"burgers,tomatoes,mineral water,soup,milk"
6834,white wine
6835,"grated cheese,herb & pepper,pepper,milk,butter,nonfat milk,eggs,cooking oil,chicken,hot dogs,low fat yogurt"
6836,"frozen vegetables,mineral water,chicken,oil,body spray"
6837,"milk,strawberries,low fat yogurt"
6838,"red wine,ground beef,mineral water,olive oil,light cream,gluten free bar,low fat yogurt"
6839,cookies
6840,"antioxydant juice,french fries,pancakes,light mayo"
6841,"herb & pepper,whole wheat pasta,milk,olive oil"
6842,"chocolate,ground beef,milk,chicken,fresh bread"
6843,"milk,salmon,green tea"
6844,chicken
6845,low fat yogurt
6846,"french wine,vegetables mix"
6847,"herb & pepper,ground beef,chocolate"
6848,"energy bar,pancakes,champagne"
6849,"herb & pepper,mineral water,eggs,cake,cereals,brownies,pancakes,tomato juice,low fat yogurt,green tea"
6850,eggs
6851,"mineral water,milk,extra dark chocolate,protein bar,zucchini,green tea"
6852,chocolate
6853,"burgers,red wine,ground beef,mineral water,pancakes,honey,gums"
6854,"shrimp,parmesan cheese"
6855,"mushroom cream sauce,sandwich"
6856,mineral water
6857,"tomatoes,spaghetti,cookies"
6858,"turkey,frozen vegetables,ground beef,mineral water,low fat yogurt"
6859,"turkey,cooking oil,chocolate,mushroom cream sauce,cottage cheese"
6860,cookies
6861,"cake,french fries,pancakes"
6862,chocolate
6863,"burgers,black tea,eggs,cookies"
6864,energy bar
6865,"cake,french fries,energy drink"
6866,"ground beef,mineral water,milk,pancakes,eggs,cottage cheese,fresh bread"
6867,"ground beef,corn,cauliflower"
6868,"herb & pepper,ground beef,spaghetti,honey,french fries,pancakes,low fat yogurt"
6869,"milk,butter,chicken,eggs,whole wheat rice,cake,carrots,eggplant,magazines"
6870,"turkey,mineral water,milk,nonfat milk,pancakes"
6871,"chutney,vegetables mix"
6872,"mineral water,chicken,pancakes,cooking oil,cookies,cottage cheese,green tea"
6873,"parmesan cheese,avocado,milk,energy bar,salmon,cookies"
6874,"chocolate,escalope"
6875,"meatballs,almonds"
6876,"almonds,eggs,yogurt cake"
6877,"frozen smoothie,pancakes"
6878,salad
6879,"eggs,cookies"
6880,cookies
6881,"tomatoes,meatballs,chicken,eggs"
6882,"tomatoes,chocolate,eggs,pancakes"
6883,"eggs,whole wheat rice"
6884,herb & pepper
6885,"nonfat milk,escalope"
6886,"french fries,yogurt cake"
6887,cookies
6888,frozen vegetables
6889,"yams,eggplant"
6890,eggs
6891,cookies
6892,"chocolate,pancakes,light cream,chili,extra dark chocolate"
6893,"whole wheat pasta,french fries,brownies"
6894,"ground beef,cookies,toothpaste,green tea"
6895,"ham,whole wheat rice,french fries,champagne,cauliflower"
6896,whole wheat rice
6897,"shrimp,milk,butter,cake,chocolate bread,green tea"
6898,"mineral water,sparkling water,yogurt cake,energy drink,light mayo"
6899,"french fries,escalope,pasta,mushroom cream sauce,green tea"
6900,"ground beef,spaghetti,yams,eggs,cookies,mushroom cream sauce"
6901,"frozen vegetables,french fries"
6902,"ground beef,spaghetti,mineral water,chocolate,salmon,chicken,chocolate,frozen smoothie"
6903,"parmesan cheese,hot dogs"
6904,"cooking oil,cottage cheese"
6905,"herb & pepper,vegetables mix,clothes accessories"
6906,"milk,eggs,burger sauce,cooking oil,sandwich"
6907,"chocolate,cake,cottage cheese,green tea"
6908,"eggs,chocolate,yogurt cake"
6909,"fresh tuna,spaghetti,french wine,cake,strawberries"
6910,"turkey,mineral water,milk,eggs,cooking oil"
6911,"ground beef,spaghetti,mineral water,fromage blanc,bacon,pancakes,whole wheat rice,oil,french fries,cottage cheese,green tea"
6912,"whole wheat rice,hot dogs"
6913,"meatballs,energy drink,fresh bread"
6914,"burgers,grated cheese,frozen vegetables,ground beef,spaghetti,mineral water,soup,eggs,french fries"
6915,"frozen vegetables,cake,french fries,pancakes"
6916,cookies
6917,"burgers,mineral water,whole wheat rice"
6918,french fries
6919,"frozen vegetables,ketchup,green tea"
6920,frozen vegetables
6921,"mineral water,vegetables mix,eggs,cake,chicken,french fries"
6922,"ham,cookies"
6923,"herb & pepper,ground beef,brownies,low fat yogurt"
6924,"strawberries,melons"
6925,muffins
6926,"spaghetti,black tea,strong cheese,cooking oil,mushroom cream sauce"
6927,green grapes
6928,"eggs,escalope"
6929,"frozen vegetables,eggs"
6930,"burgers,eggs,french fries"
6931,frozen smoothie
6932,"mineral water,green tea"
6933,"parmesan cheese,ground beef,spaghetti,milk,honey"
6934,"eggs,cooking oil"
6935,"spaghetti,mineral water,milk,olive oil,ham,mint green tea,french fries"
6936,"burgers,fresh tuna,eggs,french fries,champagne"
6937,"turkey,ground beef,salmon,honey"
6938,"mineral water,cake,gums"
6939,"cookies,brownies,pancakes"
6940,cookies
6941,"babies food,fresh bread"
6942,escalope
6943,low fat yogurt
6944,mineral water
6945,"milk,cookies"
6946,vegetables mix
6947,spaghetti
6948,mineral water
6949,"spaghetti,mineral water,olive oil,green tea,zucchini"
6950,french fries
6951,"soup,avocado,eggs,melons,white wine"
6952,"mineral water,muffins"
6953,"chocolate,cookies,champagne,energy drink,green tea"
6954,"shrimp,energy drink,green tea"
6955,pancakes
6956,low fat yogurt
6957,"red wine,whole wheat pasta,avocado,olive oil,green tea"
6958,protein bar
6959,"grated cheese,ground beef,tomato sauce,mineral water,salmon,eggs,whole weat flour,protein bar,zucchini"
6960,cookies
6961,"burgers,frozen vegetables,chicken,cake,chocolate"
6962,"black tea,vegetables mix,pancakes,eggs,cereals"
6963,"turkey,mineral water,eggs,magazines,green tea"
6964,"whole wheat pasta,milk,strong cheese"
6965,muffins
6966,"burgers,ham"
6967,"mineral water,milk,blueberries"
6968,butter
6969,mineral water
6970,"ham,salmon,french fries"
6971,"herb & pepper,shrimp,frozen vegetables,ground beef,spaghetti,mineral water,olive oil,chicken,eggs,rice,burger sauce,extra dark chocolate,protein bar"
6972,"milk,bug spray,green tea,energy drink,hand protein bar,tomato juice"
6973,"cookies,green tea"
6974,"parmesan cheese,pancakes"
6975,mineral water
6976,"mineral water,pancakes"
6977,cookies
6978,"frozen vegetables,tomatoes"
6979,"pepper,oil,clothes accessories,chocolate,salt,green tea"
6980,"mineral water,meatballs,chicken,frozen smoothie"
6981,"spaghetti,blueberries"
6982,"shrimp,french wine"
6983,champagne
6984,"grated cheese,shrimp,frozen vegetables,parmesan cheese,ground beef,chicken,antioxydant juice,chocolate,frozen smoothie,escalope"
6985,mineral water
6986,"light mayo,tomato juice"
6987,"chocolate,french fries,shallot,low fat yogurt,green tea"
6988,"shrimp,meatballs,honey,eggplant,chocolate,sandwich,babies food"
6989,"parmesan cheese,eggs,cottage cheese,light mayo"
6990,eggs
6991,"red wine,frozen vegetables,pepper,green beans,french fries,light mayo,green tea"
6992,spaghetti
6993,light mayo
6994,"burgers,spaghetti,energy bar,eggs,mushroom cream sauce,yogurt cake,green tea"
6995,"grated cheese,pepper,milk"
6996,"pepper,spaghetti,mineral water,milk,olive oil,tea,asparagus"
6997,"herb & pepper,shrimp,parmesan cheese,ground beef,eggs,clothes accessories,pancakes"
6998,"milk,chocolate,champagne"
6999,sandwich
7000,shrimp
7001,gums
7002,french fries
7003,"turkey,shrimp,spaghetti,butter,melons,low fat yogurt"
7004,"honey,energy drink"
7005,champagne
7006,fresh tuna
7007,"energy bar,eggs,chocolate"
7008,"french fries,yogurt cake,green tea"
7009,"almonds,cookies"
7010,"frozen vegetables,brownies,low fat yogurt"
7011,"eggs,french fries"
7012,brownies
7013,escalope
7014,"red wine,black tea,french wine,extra dark chocolate,ham,salt"
7015,"spaghetti,vegetables mix,french fries"
7016,"ground beef,milk,butter,eggs"
7017,"mineral water,fresh bread"
7018,"fresh tuna,frozen vegetables,tomatoes,spaghetti,butter,almonds,pancakes,honey,frozen smoothie"
7019,"escalope,pasta,mushroom cream sauce,brownies,light mayo,fresh bread,green tea"
7020,"muffins,pancakes,eggs,chocolate,french fries,escalope,green tea"
7021,green tea
7022,"herb & pepper,cider,eggs,champagne,green tea"
7023,nonfat milk
7024,escalope
7025,"pepper,frozen smoothie"
7026,"chocolate,escalope"
7027,"herb & pepper,spaghetti,mineral water,muffins"
7028,"ham,spaghetti,avocado,milk,pancakes,eggs,oil,antioxydant juice,green tea,chocolate,frozen smoothie,escalope"
7029,"strawberries,fresh bread"
7030,"eggs,white wine"
7031,"turkey,burgers,spaghetti,milk,eggs,honey"
7032,"mineral water,salmon"
7033,"cookies,energy drink"
7034,"cookies,mushroom cream sauce"
7035,yogurt cake
7036,"butter,energy drink"
7037,"energy bar,chicken"
7038,french fries
7039,"ground beef,mineral water,cottage cheese,magazines"
7040,"burgers,eggs,green tea"
7041,eggs
7042,"frozen vegetables,milk,chocolate,yogurt cake"
7043,hot dogs
7044,cookies
7045,pancakes
7046,"pepper,olive oil,low fat yogurt"
7047,babies food
7048,"chocolate,salmon,pancakes,gluten free bar,green tea"
7049,"mineral water,french fries,frozen smoothie,green tea"
7050,honey
7051,"ham,mineral water,pancakes,cake"
7052,"spaghetti,flax seed,french fries,champagne"
7053,"mineral water,vegetables mix,honey,chocolate,french fries,light mayo"
7054,"herb & pepper,ground beef,spaghetti,chocolate,french fries"
7055,"turkey,burgers,milk,honey,chocolate,french fries,green tea"
7056,"burgers,fresh tuna,soup,french fries,body spray,green tea"
7057,"cake,escalope"
7058,fresh bread
7059,"eggplant,cookies,pancakes"
7060,escalope
7061,"shrimp,frozen vegetables,whole wheat rice,chocolate bread,french fries,fresh bread,green tea"
7062,"mineral water,whole wheat rice,bug spray,chicken"
7063,"mineral water,chocolate"
7064,"turkey,pepper,meatballs,corn,chili,french fries,green tea"
7065,"frozen vegetables,parmesan cheese,vegetables mix,whole wheat rice,chocolate,french fries,green tea"
7066,green tea
7067,"tomato sauce,chocolate,pancakes"
7068,"burgers,ground beef,energy drink,melons"
7069,"ground beef,tomato sauce,mineral water,soup,salmon,green grapes,whole weat flour,frozen smoothie"
7070,"soup,milk,honey,whole wheat rice,light cream,mushroom cream sauce,green tea"
7071,"avocado,champagne,frozen smoothie,sparkling water,green tea"
7072,"frozen vegetables,tomatoes,mineral water,eggs,whole wheat rice,french fries,strawberries"
7073,cake
7074,"eggs,french fries,salad"
7075,"eggs,escalope"
7076,"red wine,spaghetti,soup,eggs,escalope,energy drink"
7077,cake
7078,tomatoes
7079,"chocolate,escalope,champagne"
7080,"chicken,whole wheat rice,ham,french fries,pancakes"
